# t x1 v1 x2 v2 E_kin E_pot E_tot
1.38000 -0.03717 -0.13129 0.03717 0.13129 0.01724 0.00276 0.02000
1.39000 -0.03848 -0.13053 0.03848 0.13053 0.01704 0.00296 0.02000
1.40000 -0.03978 -0.12975 0.03978 0.12975 0.01684 0.00316 0.02000
1.41000 -0.04107 -0.12894 0.04107 0.12894 0.01663 0.00337 0.02000
1.42000 -0.04236 -0.12811 0.04236 0.12811 0.01641 0.00359 0.02000
1.43000 -0.04363 -0.12725 0.04363 0.12725 0.01619 0.00381 0.02000
1.44000 -0.04490 -0.12636 0.04490 0.12636 0.01597 0.00403 0.02000
1.45000 -0.04616 -0.12545 0.04616 0.12545 0.01574 0.00426 0.02000
1.46000 -0.04741 -0.12452 0.04741 0.12452 0.01550 0.00450 0.02000
1.47000 -0.04865 -0.12356 0.04865 0.12356 0.01527 0.00473 0.02000
1.48000 -0.04988 -0.12257 0.04988 0.12257 0.01502 0.00498 0.02000
1.49000 -0.05110 -0.12156 0.05110 0.12156 0.01478 0.00522 0.02000
1.50000 -0.05231 -0.12053 0.05231 0.12053 0.01453 0.00547 0.02000
1.51000 -0.05351 -0.11947 0.05351 0.11947 0.01427 0.00573 0.02000
1.52000 -0.05470 -0.11839 0.05470 0.11839 0.01402 0.00598 0.02000
1.53000 -0.05588 -0.11728 0.05588 0.11728 0.01375 0.00625 0.02000
1.54000 -0.05705 -0.11615 0.05705 0.11615 0.01349 0.00651 0.02000
1.55000 -0.05820 -0.11500 0.05820 0.11500 0.01322 0.00678 0.02000
1.56000 -0.05935 -0.11382 0.05935 0.11382 0.01296 0.00704 0.02000
1.57000 -0.06048 -0.11262 0.06048 0.11262 0.01268 0.00732 0.02000
1.58000 -0.06160 -0.11140 0.06160 0.11140 0.01241 0.00759 0.02000
1.59000 -0.06271 -0.11016 0.06271 0.11016 0.01214 0.00786 0.02000
1.60000 -0.06380 -0.10890 0.06380 0.10890 0.01186 0.00814 0.02000
1.61000 -0.06489 -0.10761 0.06489 0.10761 0.01158 0.00842 0.02000
1.62000 -0.06596 -0.10630 0.06596 0.10630 0.01130 0.00870 0.02000
1.63000 -0.06701 -0.10497 0.06701 0.10497 0.01102 0.00898 0.02000
1.64000 -0.06806 -0.10362 0.06806 0.10362 0.01074 0.00926 0.02000
1.65000 -0.06908 -0.10225 0.06908 0.10225 0.01045 0.00955 0.02000
1.66000 -0.07010 -0.10086 0.07010 0.10086 0.01017 0.00983 0.02000
1.67000 -0.07110 -0.09944 0.07110 0.09944 0.00989 0.01011 0.02000
1.68000 -0.07209 -0.09801 0.07209 0.09801 0.00961 0.01039 0.02000
1.69000 -0.07306 -0.09656 0.07306 0.09656 0.00932 0.01068 0.02000
1.70000 -0.07402 -0.09509 0.07402 0.09509 0.00904 0.01096 0.02000
1.71000 -0.07496 -0.09360 0.07496 0.09360 0.00876 0.01124 0.02000
1.72000 -0.07589 -0.09209 0.07589 0.09209 0.00848 0.01152 0.02000
1.73000 -0.07681 -0.09056 0.07681 0.09056 0.00820 0.01180 0.02000
1.74000 -0.07770 -0.08902 0.07770 0.08902 0.00792 0.01208 0.02000
1.75000 -0.07859 -0.08746 0.07859 0.08746 0.00765 0.01235 0.02000
1.76000 -0.07945 -0.08588 0.07945 0.08588 0.00737 0.01263 0.02000
1.77000 -0.08030 -0.08428 0.08030 0.08428 0.00710 0.01290 0.02000
1.78000 -0.08114 -0.08266 0.08114 0.08266 0.00683 0.01317 0.02000
1.79000 -0.08196 -0.08103 0.08196 0.08103 0.00657 0.01343 0.02000
1.80000 -0.08276 -0.07939 0.08276 0.07939 0.00630 0.01370 0.02000
1.81000 -0.08354 -0.07772 0.08354 0.07772 0.00604 0.01396 0.02000
1.82000 -0.08431 -0.07604 0.08431 0.07604 0.00578 0.01422 0.02000
1.83000 -0.08506 -0.07435 0.08506 0.07435 0.00553 0.01447 0.02000
1.84000 -0.08580 -0.07264 0.08580 0.07264 0.00528 0.01472 0.02000
1.85000 -0.08652 -0.07092 0.08652 0.07092 0.00503 0.01497 0.02000
1.86000 -0.08722 -0.06918 0.08722 0.06918 0.00479 0.01521 0.02000
1.87000 -0.08790 -0.06743 0.08790 0.06743 0.00455 0.01545 0.02000
1.88000 -0.08857 -0.06567 0.08857 0.06567 0.00431 0.01569 0.02000
1.89000 -0.08921 -0.06389 0.08921 0.06389 0.00408 0.01592 0.02000
1.90000 -0.08984 -0.06210 0.08984 0.06210 0.00386 0.01614 0.02000
1.91000 -0.09046 -0.06029 0.09046 0.06029 0.00364 0.01636 0.02000
1.92000 -0.09105 -0.05848 0.09105 0.05848 0.00342 0.01658 0.02000
1.93000 -0.09163 -0.05665 0.09163 0.05665 0.00321 0.01679 0.02000
1.94000 -0.09218 -0.05481 0.09218 0.05481 0.00300 0.01700 0.02000
1.95000 -0.09272 -0.05296 0.09272 0.05296 0.00281 0.01719 0.02000
1.96000 -0.09324 -0.05111 0.09324 0.05111 0.00261 0.01739 0.02000
1.97000 -0.09374 -0.04924 0.09374 0.04924 0.00242 0.01758 0.02000
1.98000 -0.09423 -0.04736 0.09423 0.04736 0.00224 0.01776 0.02000
